143;51;21;13;5;875944243.67;73996590.38;801947653.29
95;378;78;3;4;1173128502.57;85715507.4;1087412995.17
83;184;19;5;2;1025964420.52;78422272.0;947542148.52
101;16;334;5;3;1054146136.23;81591016.32;972555119.91
62;363;109;5;5;1749308755.0700002;93749258.46;1655559496.61
125;88;71;5;4;1124464900.17;84180678.56;1040284221.61
60;134;104;7;4;1411984818.66;86163779.52;1325821039.14
100;31;496;3;3;2679734907.47;89712243.76;2590022663.71
71;168;95;7;5;1067259776.32;85959334.27;981300442.05
90;27;13;15;2;854281041.29;67363842.78;786917198.51
75;43;219;7;4;2237014927.06;83842006.95;2153172920.11
387;11;277;3;5;4812989687.4;93564731.15;4719424956.25
188;507;26;3;5;1251620733.7600002;96072482.94;1155548250.82
217;306;21;3;4;1320485813.64;98110754.28;1222375059.3599997
69;490;12;5;2;1446143905.5300002;89774546.4;1356369359.13
103;19;386;3;2;2953260032.1;96279044.64;2856980987.46
92;9;47;7;1;1122630148.82;85968897.03;1036661251.79
66;68;216;5;3;1153893304.37;99668067.84;1054225236.53
364;16;150;3;4;2601672571.92;102526801.92;2499145770.0
208;22;188;3;3;2307659127.48;102288574.08;2205370553.4
59;371;140;3;3;2913210217.63;104860627.2;2808349590.4300003
56;281;65;9;5;2817149213.6400003;100391760.61;2716757453.03
139;16;120;9;4;1386170948.79;100821252.1;1285349696.69
205;37;16;11;4;2567421029.22;100428064.0;2466992965.22
285;21;113;3;3;2232336207.74;108092475.54;2124243732.2
416;66;47;3;5;2374091558.09;110471660.01;2263619898.08
129;24;486;5;5;2150572906.94;110545793.28;2040027113.66
57;130;235;7;5;1879867538.03;101578236.76;1778289301.2700002
69;497;27;7;4;2759099917.23;106566838.21;2652533079.02
60;58;194;11;5;1513681437.5900002;92386490.35;1421294947.24
242;141;24;5;5;1444922605.2900002;113912275.68;1331010329.61
168;192;37;3;3;1368815445.5100002;112442248.4;1256373197.11
149;77;326;3;5;3832898705.55;121753716.64;3711144988.91
213;66;187;3;5;2226023840.6000004;115178910.9;2110844929.7
165;16;143;9;5;1835518856.34;113181885.27;1722336971.07
62;406;133;5;5;2440289772.01;127941781.24;2312347990.7700005
63;99;270;7;5;1675012695.0199995;124133713.7;1550878981.3199997
262;41;48;5;4;3241993692.01;120187964.16;3121805727.85
203;20;132;7;5;2144946232.66;121948292.93;2022997939.7300005
209;73;43;5;4;3577708631.4500003;118999741.12;3458708890.33
181;439;15;5;5;3483133153.8;126388407.3;3356744746.4999995
236;29;375;3;5;5110320700.75;126462643.2;4983858057.55
91;225;329;3;5;2201519888.02;134876451.78;2066643436.24
113;185;42;3;2;3203516222.07;122983709.18;3080532512.8900003
62;53;360;7;4;3175819388.9500003;117968205.6;3057851183.3500004
61;435;253;3;4;2318775754.84;142200216.58;2176575538.26
121;153;286;3;5;1960520479.75;138034611.0;1822485868.75
120;181;89;3;3;3933741343.1;130088551.68;3803652791.42
67;108;157;7;4;1691979315.26;119279952.69;1572699362.5700002
173;244;21;5;4;1867098192.02;132829349.52;1734268842.4999998
90;21;467;7;4;2206531481.6;130432440.97;2076099040.63
157;64;56;5;3;1269172529.6500003;135869726.72;1133302802.93
187;206;22;5;4;2430023257.4;140356855.76;2289666401.6400003
74;505;249;3;5;4767811911.740001;162473001.98;4605338909.76
63;358;57;7;4;2229254039.11;126166624.92;2103087414.19
174;213;12;9;5;1689867905.87;134218291.85;1555649614.0200002
203;69;245;3;5;2656508118.75;143427821.8;2513080296.95
133;287;138;3;5;4260409855.58;145726664.93;4114683190.65
159;327;10;7;4;1913315852.35;136672472.66;1776643379.69
138;34;141;5;3;2487923660.6;142220338.08;2345703322.52
60;25;231;7;2;3175415466.91;124414825.92;3051000640.99
148;119;11;9;3;3862532959.47;136998289.61;3725534669.86
334;44;147;3;5;2867014027.73;150951819.11;2716062208.62
123;403;22;7;5;4292296783.13;152269117.0;4140027666.13
96;13;328;13;5;3604873272.45;130935350.71;3473937921.74
85;71;187;5;3;4212884858.39;145936535.36;4066948323.03
271;462;14;3;4;2056536194.04;150951819.11;1905584374.93
89;114;33;3;1;1708472056.87;143716890.08;1564755166.7900002
125;32;86;5;2;1668106443.29;143567491.84;1524538951.45
127;148;37;7;4;2311468519.6800003;144607531.33;2166860988.3500004
159;88;122;3;3;1984920300.39;152210550.41;1832709749.98
192;145;51;5;5;4329276002.25;157694085.9;4171581916.35
58;81;511;7;5;2509882072.09;163784385.68;2346097686.41
92;124;85;7;4;2551027868.52;153214676.27;2397813192.25
117;247;229;3;5;5317110766.41;164439229.59;5152671536.82
187;114;125;3;4;2433997273.96;158877023.4;2275120250.5600004
395;20;250;3;5;8101912421.63;161510400.0;7940402021.63
88;76;148;9;5;1396415965.53;147661125.47;1248754840.0600002
66;41;152;13;4;3447393952.7200003;132893785.44;3314500167.28
136;98;440;3;5;4274860426.11;170626046.98;4104234379.13
400;9;72;5;3;2902822791.39;160703857.44;2742118933.95
164;190;157;3;5;3781767278.27;174045020.26;3607722258.01
159;12;425;3;2;3106497038.26;160647833.52;2945849204.74
151;11;172;13;5;4258777522.74;150803644.53;4107973878.21
227;105;96;3;4;2375781752.62;165295396.22;2210486356.4
92;112;309;5;5;2387792356.4;175158701.76;2212633654.6400003
162;41;31;3;1;4625806733.11;164223774.72;4461582958.389999
103;174;83;7;5;2553183561.8;175012881.42;2378170680.38
66;126;351;5;4;2034786143.59;179194022.28;1855592121.31
435;45;63;3;4;2667616243.37;170002995.37;2497613248.0
155;49;257;5;5;5635869556.72;169668259.46;5466201297.26
96;87;193;7;5;2496558884.2100005;166566572.24;2329992311.9700003
189;100;153;3;4;2903450433.16;177919856.64;2725530576.52
111;173;30;11;5;4099543275.53;155309965.27;3944233310.26
192;32;468;3;4;2738127033.4;181484068.15;2556642965.25
83;56;412;7;5;2156050397.58;183226029.59;1972824367.99
356;10;246;3;3;5242880491.1;175824562.03;5067055929.07
84;431;286;3;5;5829056374.790001;201576002.28;5627480372.510001
70;439;405;3;5;5682366331.86;201907557.9;5480458773.96
91;401;263;3;5;6711802224.11;192157720.15;6519644503.96
298;19;332;3;4;6712962546.44;179087274.0;6533875272.44
260;360;13;5;5;2590090530.32;177419174.4;2412671355.92
189;25;357;5;5;6024022612.99;180685554.0;5843337058.990001
331;24;122;3;3;3228829486.24;182082221.91;3046747264.33
274;19;225;5;5;6035502508.849999;181304887.5;5854197621.349999
119;63;40;15;5;1681367890.83;153899222.4;1527468668.43
72;223;279;3;3;4791975710.789999;180876466.02;4611099244.77
126;128;72;3;2;1810203833.28;184618015.95;1625585817.33
161;186;122;3;4;2916122339.78;192526715.89;2723595623.8900003
133;13;232;5;2;4755213711.44;178651252.0;4576562459.440001
127;57;363;3;3;2965803164.89;193094056.5;2772709108.3900003
93;323;77;5;4;5422672875.110001;184457761.18;5238215113.93
131;218;250;3;5;3710552042.92;200527779.6;3510024263.32
111;318;17;9;4;2629822452.05;179017955.76;2450804496.29
124;20;90;7;2;1810341438.24;178065216.0;1632276222.24
379;511;13;3;5;5630374757.34;198790770.58;5431583986.76
161;73;182;5;5;5816990181.51;202847725.08;5614142456.43
122;414;56;5;5;2579918232.7200003;203149800.0;2376768432.7200003
122;14;124;11;3;2743299297.34;170102340.53;2573196956.8099995
57;304;109;9;5;2722316286.3100004;182128736.91;2540187549.4000006
67;202;388;3;3;4435945147.960001;209261474.67;4226683673.29
186;183;56;5;5;2649892567.24;207469530.24;2442423037.0
56;478;73;9;5;3414045056.58;191791409.52;3222253647.06
120;413;166;3;5;5813707776.5;216266211.0;5597441565.5
67;159;319;5;4;2994126860.28;205510333.38;2788616526.9
229;41;167;5;5;6599899687.320001;203125293.04;6396774394.280001
58;241;146;7;4;5050065516.31;189509093.72;4860556422.59
112;461;13;11;5;5622981029.16;196826248.36;5426154780.8
92;59;36;9;2;4479261004.709999;178395726.84;4300865277.87
135;107;14;11;3;4738256782.38;187949900.35;4550306882.03
96;109;41;9;3;5209184115.490001;182703088.08;5026481027.410001
77;239;466;3;4;6452049567.58;224850741.12;6227198826.46
107;61;343;5;4;6314723658.88;213845195.34;6100878463.54
65;420;380;3;4;3121247163.48;232799071.68;2888448091.8
89;270;55;9;5;2768180580.3;194947342.92;2573233237.38
187;308;63;3;4;2588807958.92;216340334.18;2372467624.74
64;144;134;11;5;2078084382.89;188548533.04;1889535849.85
445;244;22;3;5;3180593523.02;219456293.76;2961137229.26
90;491;43;3;2;6110987747.99;215787105.54;5895200642.45
237;137;90;3;4;6140453245.75;224035113.6;5916418132.150001
318;300;36;3;5;3508228155.68;223271976.96;3284956178.72
84;390;143;3;3;3116309259.4700003;220682157.7;2895627101.7700005
60;266;46;3;1;3604207430.37;207752361.87;3396455068.5
257;41;12;7;2;5485853692.86;214639811.37;5271213881.49
181;66;95;7;5;3321099839.94;223293780.86;3097806059.0799994
196;228;46;5;5;3676042274.47;235266816.0;3440775458.47
73;58;472;5;3;3511200431.86;221075435.52;3290124996.34
250;46;141;5;5;4037135728.2;227334300.0;3809801428.2
74;20;22;13;1;1608905429.98;160298982.27;1448606447.71
159;20;129;5;2;2626616192.3700004;220068014.4;2406548177.9700003
87;123;440;5;5;3543947485.3300004;245839017.6;3298108467.7300005
134;365;32;7;5;6186201493.66;233977693.82;5952223799.84
76;399;497;3;5;4435132140.459999;256223974.81;4178908165.65
145;100;198;3;3;3200128779.73;239942878.56;2960185901.17
70;102;372;3;2;3133014770.35;234600922.08;2898413848.27
82;244;92;5;3;2775010169.5300007;229431579.84;2545578589.69
207;107;33;5;3;5854859706.15;235691495.82;5619168210.33
149;451;117;3;5;7493062101.44;255938903.91;7237123197.53
159;69;27;3;1;3035452284.78;231772910.31;2803679374.4700003
123;51;101;7;3;3514071914.39;226472574.72;3287599339.67
416;11;143;5;4;8790610122.670002;238530223.36;8552079899.31
399;18;76;7;5;4172491808.34;240585891.84;3931905916.5
99;63;143;11;5;3118359882.09;220687209.94;2897672672.15
164;11;164;15;5;5972696423.56;218751199.92;5753945223.64
94;414;43;5;3;4023481344.18;239850262.44;3783631081.74
66;285;180;7;5;2832923085.11;238236420.24;2594686664.8700004
103;234;177;5;5;3436946803.7299995;256080038.76;3180866764.9700003
286;15;183;7;5;4221495988.59;245073382.6;3976422605.99
63;135;44;13;3;2128362404.67;182400558.91;1945961845.76
341;20;59;9;5;5211418353.740001;247852244.74;4963566109.0
90;299;95;7;5;7323128859.870001;252897123.02;7070231736.85
222;113;12;13;5;6446528203.389999;237624551.55;6208903651.84
127;124;226;5;5;3154636248.59;265598020.48;2889038228.11
209;374;77;3;5;4718858782.95;268750792.09;4450107990.86
121;59;97;7;3;6853469472.8;239197725.09;6614271747.71
119;491;183;3;5;8716836496.529999;283441288.5;8433395208.03
342;287;38;3;5;7487949657.88;262068117.6;7225881540.28
124;257;323;3;5;8836668446.34;283225828.58;8553442617.76
165;104;83;7;5;3232070696.15;258311294.84;2973759401.31
180;114;125;3;3;4217510700.520001;258921360.0;3958589340.520001
66;63;252;13;5;2542885532.99;216669754.83;2326215778.16
107;199;207;5;5;7466206169.940001;279522516.24;7186683653.7
129;115;158;5;4;7174447034.830001;260857241.6;6913589793.2300005
88;479;355;3;5;8258578835.81;278073364.18;7980505471.63
195;27;151;7;4;4377957821.6;258123337.11;4119834484.49
115;35;212;11;5;6514244637.5;243692768.7;6270551868.8
78;98;89;9;3;4321198801.24;228208380.83;4092990420.41
161;10;206;3;1;5024718489.34;262852422.19;4761866067.15
66;161;65;13;4;6123366144.43;223160055.3;5900206089.13
286;40;411;3;5;5361430370.24;279131156.35;5082299213.889999
75;9;57;13;1;2020248690.29;192971500.39;1827277189.9
64;27;218;9;2;2540768715.07;224858483.52;2315910231.55
113;10;17;15;1;3587723396.09;210237330.6;3377486065.49
248;163;87;3;4;8059945364.45;284078568.16;7775866796.29
98;255;201;3;3;3751593967.1;281718023.0;3469875944.0999994
395;226;14;3;3;4549858625.02;278249794.1;4271608830.920001
314;24;210;5;5;5476653356.629999;280452715.2;5196200641.43
73;215;86;9;4;6642202137.61;242732415.53;6399469722.08
211;204;98;3;4;3535948041.7899995;283438275.32;3252509766.47
335;244;51;3;5;4726777660.18;290421217.84;4436356442.34
102;70;137;9;4;4919688967.28;272264895.0;4647424072.28
283;399;16;3;3;3639319016.480001;290797456.32;3348521560.1600003
222;108;171;3;4;4973987336.039999;292311858.59;4681675477.449999
150;122;333;3;4;5225035913.0;296088658.16;4928947254.84
147;498;48;3;3;3304962912.3;289676493.39;3015286418.91
101;374;137;5;5;6002898211.559999;316795331.16;5686102880.4
322;48;38;5;3;3772940884.17;292779323.52;3480161560.65
73;115;70;7;2;6585821346.99;255715939.36;6330105407.63
79;249;67;9;4;4627719420.88;273573719.76;4354145701.12
84;465;58;5;3;3993652160.58;296445609.6;3697206550.98
140;19;102;15;4;6901520454.04;266300618.76;6635219835.280001
109;497;161;3;4;9566805052.16;316627653.08;9250177399.08
57;99;348;11;5;3154708951.48;282874099.31;2871834852.17
172;227;25;9;5;8397992420.14;298000315.44;8099992104.7
236;59;460;3;5;11810282686.34;315604242.43;11494678443.91
99;189;294;3;3;3945547576.62;305413006.85;3640134569.770001
134;281;108;5;5;8280000602.1;310174161.84;7969826440.26
172;46;179;3;2;5909677286.82;307367736.94;5602309549.88
104;157;324;5;5;8396080566.099999;314507687.76;8081572878.339999
84;47;82;9;2;7052849908.39;266277179.56;6786572728.83
225;167;12;7;3;7685474320.569999;301554102.8;7383920217.769999
233;241;119;3;5;9867218142.93;319749765.2;9547468377.73
62;498;293;5;5;5440771730.48;345725713.32;5095046017.16
108;484;100;3;3;4350752960.9800005;316592686.08;4034160274.9000006
164;512;21;7;5;3345064752.31;321751974.3;3023312778.01
322;24;229;3;3;7149763904.650001;323552492.24;6826211412.410001
208;397;17;7;5;9346193767.679998;327146361.09;9019047406.589998
60;512;103;7;4;4252110547.81;326057195.52;3926053352.29
136;98;321;5;5;5869599792.03;345776269.44;5523823522.59
129;232;77;7;5;4162085457.76;331840577.87;3830244879.89
74;364;188;5;4;5552773651.24;346349407.04;5206424244.2
262;204;42;5;5;4293673789.63;337426518.24;3956247271.39
273;87;28;9;5;4331966225.6;322669434.12;4009296791.48
217;260;134;3;5;5007289452.15;340434851.33;4666854600.82
195;37;270;5;4;9553613475.88;336283579.8;9217329896.08
137;20;118;11;3;3561283271.09;296102646.75;3265180624.34
142;249;19;5;2;4700827293.79;325010238.0;4375817055.79
103;143;52;11;4;7331301543.830001;290639902.92;7040661640.910001
195;41;383;3;3;11257524428.400002;334857367.26;10922667061.14
173;392;142;3;5;5946822665.98;344160492.48;5602662173.5
305;406;16;3;3;6325265571.9800005;341111902.92;5984153669.059999
60;169;40;15;3;5487922879.110001;218362060.8;5269560818.31
61;9;430;13;2;2649998846.19;229237515.0;2420761331.19
90;80;290;9;5;4101951739.43;341449136.64;3760502602.79
394;53;132;3;4;10430399783.12;346075379.97;10084324403.15
369;9;501;3;3;10341677681.42;344303131.4;9997374550.02
229;55;381;3;4;11060527390.63;355790351.66;10704737038.97
123;199;33;5;2;8111468029.379999;331449624.0;7780018405.379999
178;181;301;3;5;10985247843.56;356369548.15;10628878295.41
261;53;88;7;5;9508659380.7;346552721.72;9162106658.98
390;28;94;5;4;6437916142.42;354393746.56;6083522395.86
282;95;230;3;5;10743925774.42;358304008.68;10385621765.740002
69;456;185;5;4;5071653985.58;341808160.8;4729845824.78
349;24;217;5;5;7063328729.78;357779184.0;6705549545.78
215;14;501;7;5;7643041882.53;356374612.17;7286667270.36
91;274;499;3;4;8375201492.580001;365054154.15;8010147338.43
123;219;63;7;4;4043679913.6500006;341217470.16;3702462443.49
337;139;72;3;4;9983499894.86;364951928.16;9618547966.7
340;9;224;5;3;6191216751.470001;360907102.08;5830309649.389999
56;91;91;15;3;6549150841.06;235101730.5;6314049110.56
56;331;124;9;4;8475838229.519999;315086218.01;8160752011.509999
74;443;269;5;5;11329124274.69;375912301.5;10953211973.19
60;150;395;7;4;5042491915.97;366332085.0;4676159830.97
57;24;414;9;2;2790959990.19;282088008.0;2508871982.19
82;104;478;7;5;4119586073.51;349707773.54;3769878299.97
65;504;157;7;5;5564967003.47;367469229.25;5197497774.22
402;205;55;3;5;11350170872.81;373368007.98;10976802864.83
77;68;339;11;5;3637618016.52;351952864.56;3285665151.96
242;149;76;5;5;10778980417.71;381188714.48;10397791703.23
393;21;91;3;2;5978611896.7;370529972.47;5608081924.2300005
77;161;138;9;4;8498410410.000001;326996418.87;8171413991.13
186;488;110;3;5;5193608528.85;391228257.02;4802380271.83
138;20;196;15;5;5060374015.709999;334366905.6;4726007110.11
405;13;317;3;3;15809310225.98;379071091.62;15430239134.36
447;318;19;3;4;5821110104.59;382531568.03;5438578536.56
77;436;86;7;4;6018066201.25;371959990.04;5646106211.21
159;13;83;5;1;10210034569.21;363440109.5;9846594459.71
125;92;304;5;4;4998884287.08;376819016.96;4622065270.12
66;391;131;7;4;10809929909.57;360323098.42;10449606811.150002
394;26;35;11;5;6641426485.030001;375685101.79;6265741383.24
158;100;11;5;1;5107575688.47;365748152.0;4741827536.469999
84;209;207;3;2;10063393466.98;385181771.99;9678211694.99
284;223;107;3;5;12470962981.86;405130688.67;12065832293.19
64;373;140;9;5;9557864241.67;341579960.06;9216284281.61
420;377;29;3;5;11803622568.25;398682996.66;11404939571.59
151;420;37;7;5;5677425899.21;384324091.2;5293101808.01
178;423;52;3;3;5392864474.44;399665560.32;4993198914.119999
335;49;354;3;5;13736805763.97;404825333.07;13331980430.9
121;83;77;11;4;10043795421.06;364718832.2;9679076588.86
242;173;71;3;3;12159124704.679998;406747604.61;11752377100.07
76;128;352;5;3;4007532872.31;394803200.0;3612729672.31
107;461;382;3;5;13053916584.61;430189854.97;12623726729.64
205;327;53;5;5;6758043676.23;408450422.22;6349593254.009999
109;25;451;7;3;10957175482.47;379539275.5;10577636206.97
193;317;110;3;4;11840546310.59;422566069.46;11417980241.13
128;79;42;11;3;9082138680.18;360238179.84;8721900500.34
94;204;207;7;5;5894940838.96;418901388.39;5476039450.570001
202;219;82;3;3;5553736836.75;419108343.78;5134628492.97
122;456;56;7;5;4372981864.68;404184298.29;3968797566.39
147;360;19;9;4;5294011099.15;402674499.07;4891336600.08
88;365;266;5;5;12164590478.97;441029383.2;11723561095.77
132;136;162;7;5;4531528721.110001;409265092.45;4122263628.66
89;423;225;5;5;5787553431.209999;432330534.0;5355222897.209999
82;42;397;13;5;5038851045.860001;355563379.08;4683287666.78
208;121;403;3;5;13922776995.22;434149706.39;13488627288.830002
187;70;138;3;2;6915945516.17;421690228.85;6494255287.32
154;29;123;9;3;10840441382.96;405075654.0;10435365728.96
148;124;499;3;4;7654634200.45;450961990.16;7203672210.29
140;352;71;5;4;6268748037.93;429225104.0;5839522933.93
75;493;277;5;5;13091861411.89;430781674.5;12661079737.39
81;167;78;3;1;10009369607.79;410313466.56;9599056141.23
140;360;36;7;4;4769420217.52;436259779.2;4333160438.32
157;255;344;3;5;8028106473.8;453366153.22;7574740320.58
57;77;505;5;2;11320526992.8;397427253.3;10923099739.5
122;439;337;3;5;14696548506.33;466686193.5;14229862312.83
133;272;54;7;4;4158140131.96;439536179.17;3718603952.79
78;136;494;7;5;6420753074.73;472617618.64;5948135456.09
97;49;70;5;1;10639572125.28;415918301.4;10223653823.88
320;146;24;3;2;7228338727.429999;452745953.28;6775592774.15
146;199;341;3;4;13218452069.990002;468879686.43;12749572383.56
86;247;66;13;5;10189628126.35;395526479.46;9794101646.89
100;172;211;3;2;6719586876.990001;457932456.0;6261654420.990001
130;102;474;3;3;6446861023.469999;472426641.56;5974434381.91
61;315;310;3;2;5811790953.78;443573172.0;5368217781.78
423;105;8;7;3;5628311549.17;452417548.8;5175894000.37
77;85;181;15;5;11027677415.38;380490742.8;10647186672.58
148;199;189;3;3;12544072981.37;474575598.0;12069497383.37
209;131;16;3;1;11671235927.989998;453296622.99;11217939304.999998
56;90;469;5;2;5776610542.21;431410681.8;5345199860.41
121;348;104;5;4;5734529683.660001;456670656.0;5277859027.660001
64;424;99;11;5;4184231899.24;410163413.3;3774068485.94
134;60;26;11;2;4596250536.66;420144877.15;4176105659.51
60;143;39;13;2;8280526203.149999;330350806.5;7950175396.649999
172;164;487;3;5;10236345435.65;493809467.76;9742535967.89
56;377;149;11;5;10914575009.24;381172002.64;10533403006.6
106;107;454;5;4;13589469815.86;496495335.24;13092974480.62
102;83;440;3;2;12877611703.7;479426058.14;12398185645.56
251;400;34;5;5;6188276315.55;495937872.0;5692338443.55
126;493;49;3;2;13752001908.650002;483921160.08;13268080748.57
79;491;501;3;4;13779126833.01;496626310.08;13282500522.93
273;107;302;3;5;15352618623.339998;493363042.92;14859255580.419998
80;398;38;3;1;8005962954.23;464415160.44;7541547793.790001
410;27;38;9;4;6684606161.0;484887209.3;6199718951.7
178;54;38;11;3;5244358057.25;452397757.05;4791960300.2
145;468;89;5;5;7586528695.23;491111234.64;7095417460.590001
228;24;129;7;3;5170046987.91;478550268.0;4691496719.91
181;113;421;3;4;16821095330.15;508073702.89;16313021627.26
174;316;257;3;5;8864986683.58;531221595.49;8333765088.09
136;81;44;11;3;5595043983.550001;447165183.48;5147878800.070001
129;66;90;15;5;5193405085.21;431717299.2;4761687786.01
201;139;15;13;4;11615356589.08;455284896.77;11160071692.31
187;8;421;11;4;7407172396.679999;462796947.36;6944375449.32
184;115;229;5;5;14978183359.8;505457662.3;14472725697.5
138;67;448;5;4;13371456248.43;515509792.0;12855946456.43
416;23;25;15;5;13862515232.99;487849734.0;13374665498.99
144;159;485;3;4;9387678375.62;532835099.53;8854843276.09
288;46;77;7;4;9206374617.67;504565596.06;8701809021.61
80;232;310;7;5;5827479760.96;505933840.38;5321545920.58
206;48;92;11;5;5055720227.040001;479449006.08;4576271220.960001
176;482;12;9;4;8070601305.51;485800792.88;7584800512.63
127;268;210;3;3;6474223329.469999;525220313.18;5949003016.29
104;72;83;15;4;6086011584.320001;434333767.68;5651677816.64
136;300;456;3;5;12265878673.35;541318256.64;11724560416.71
328;85;100;3;3;14640377182.01;519104520.0;14121272662.01
107;49;322;9;4;13557218176.03;484497646.21;13072720529.82
71;243;478;5;4;7655622763.9;527627221.92;7127995541.98
